,Date,I_daily,DOC,POC
1316,1998-12-15,66.63968253968254,1.75802983198986,0.0004893310268776011
1317,1998-12-16,67.34603174603174,1.759267705648464,0.00049139019038352
1318,1998-12-17,68.05238095238096,1.7605140740788332,0.0004934017196471292
1319,1998-12-18,68.75873015873016,1.761768900024623,0.0004953661204080466
1320,1998-12-19,69.46507936507936,1.7630321464996517,0.0004972838946809403
1321,1998-12-20,70.17142857142856,1.7643037767853673,0.0004991555405791669
1322,1998-12-21,70.87777777777778,1.7655837544283446,0.0005009815522371692
1323,1998-12-22,71.58412698412698,1.766872043237806,0.0005027624197836495
1324,1998-12-23,72.29047619047618,1.7681686072831693,0.0005044986293408333
1325,1998-12-24,72.99682539682539,1.7694734108916212,0.0005061906630371126
1326,1998-12-25,73.7031746031746,1.7707864186457172,0.0005078389990265242
1327,1998-12-26,74.4095238095238,1.7721075953810053,0.0005094441115116863
1328,1998-12-27,75.115873015873,1.7734369061836754,0.000511006470768455
1329,1998-12-28,75.82222222222222,1.7747743163882326,0.0005125265431714046
1330,1998-12-29,76.52857142857142,1.7761197915751967,0.0005140047912196649
1331,1998-12-30,77.23492063492063,1.7774732975688232,0.0005154416735628784
1332,1998-12-31,77.94126984126984,1.7788348004348495,0.0005168376450271553
1333,1999-01-01,78.64761904761905,1.7802042664782651,0.0005181931566409585
1334,1999-01-02,79.35396825396825,1.7815816622411038,0.0005195086556608909
1335,1999-01-03,80.06031746031746,1.7829669545002595,0.0005207845855973637
1336,1999-01-04,80.76666666666667,1.7843601102653246,0.0005220213862401414
1337,1999-01-05,81.47301587301587,1.7857610967764512,0.0005232194936837545
1338,1999-01-06,82.17936507936507,1.7871698815022337,0.0005243793403527836
1339,1999-01-07,82.88571428571427,1.7885864321376137,0.0005255013550270075
1340,1999-01-08,83.59206349206349,1.790010716601808,0.0005265859628664229
1341,1999-01-09,84.29841269841269,1.7914427030362545,0.0005276335854361265
1342,1999-01-10,85.00476190476189,1.7928823598025834,0.0005286446407310687
1343,1999-01-11,85.71111111111111,1.7943296554806063,0.0005296195432006738
1344,1999-01-12,86.41746031746031,1.795784558866328,0.0005305587037733276
1345,1999-01-13,87.12380952380951,1.7972470389699773,0.0005314625298807345
1346,1999-01-14,87.83015873015873,1.7987170650140585,0.0005323314254821443
1347,1999-01-15,88.53650793650793,1.800194606431424,0.000533165791088447
1348,1999-01-16,89.24285714285713,1.8016796328633655,0.0005339660237861377
1349,1999-01-17,89.94920634920635,1.8031721141577242,0.0005347325172611538
1350,1999-01-18,90.65555555555555,1.8046720203670215,0.0005354656618225793
1351,1999-01-19,91.36190476190475,1.80617932174661,0.0005361658444262236
1352,1999-01-20,92.06825396825397,1.8076939887528398,0.0005368334486980698
1353,1999-01-21,92.77460317460316,1.8092159920412465,0.0005374688549575955
1354,1999-01-22,93.48095238095237,1.8107453024647573,0.0005380724402409665
1355,1999-01-23,94.18730158730158,1.8122818910719145,0.0005386445783241016
1356,1999-01-24,94.89365079365078,1.813825729105117,0.0005391856397456128
1357,1999-01-25,95.6,1.8153767879988805,0.0005396959918296174
1358,1999-01-26,98.0142857142857,1.816920110802789,0.0005474043565588867
1359,1999-01-27,100.42857142857142,1.8184556877280789,0.0005589682700410982
