lakeid,year4,sampledate,depth,rep,sta,event,wtemp,o2,o2sat,shortwaverad,saturation
ME,2000,2000-08-28,12,1,1,,18.4,0.1,1.1,184,
ME,2000,2000-08-28,13,1,1,,16.8,0.1,1.1,184,
ME,2000,2000-08-28,14,1,1,,14.8,0.1,1,184,
ME,2000,2000-08-28,15,1,1,,13.8,0.1,1,184,
ME,2000,2000-08-28,16,1,1,,13.4,0.1,1,184,
ME,2000,2000-08-28,17,1,1,,13.2,0.1,1,184,
ME,2000,2000-08-28,18,1,1,,12.6,0.1,1,184,
ME,2000,2000-08-28,19,1,1,,12.3,0.1,1,184,
ME,2000,2000-08-28,20,1,1,,12.1,0.1,1,184,
ME,2000,2000-08-28,21,1,1,,11.9,0.1,1,184,
ME,2000,2000-08-28,22,1,1,,11.8,0.1,1,184,
ME,2000,2000-08-28,23,1,1,,11.7,0.1,1,184,
ME,2000,2000-08-28,23.2,1,1,,11.7,0.1,1,184,
ME,2000,2000-09-25,0,1,1,,17.3,6.6,72.9,208.3,
ME,2000,2000-09-25,1,1,1,,17.4,6.5,71.9,208.3,
ME,2000,2000-09-25,2,1,1,,17.4,6.5,71.9,208.3,
ME,2000,2000-09-25,3,1,1,,17.4,6.5,71.9,208.3,
ME,2000,2000-09-25,4,1,1,,17.4,6.5,71.9,208.3,
ME,2000,2000-09-25,5,1,1,,17.4,6.5,71.9,208.3,
ME,2000,2000-09-25,6,1,1,,17.4,6.5,71.9,208.3,
ME,2000,2000-09-25,7,1,1,,17.4,6.4,70.8,208.3,
ME,2000,2000-09-25,8,1,1,,17.4,6.4,70.8,208.3,
ME,2000,2000-09-25,9,1,1,,17.4,6.4,70.8,208.3,
ME,2000,2000-09-25,10,1,1,,17.4,6.4,70.8,208.3,
ME,2000,2000-09-25,11,1,1,,17.4,6.4,70.8,208.3,
ME,2000,2000-09-25,12,1,1,,17.4,6.4,70.8,208.3,
ME,2000,2000-09-25,13,1,1,,17.4,6.4,70.8,208.3,
ME,2000,2000-09-25,14,1,1,,17.4,6.4,70.8,208.3,
ME,2000,2000-09-25,15,1,1,,17.4,6.3,69.7,208.3,
ME,2000,2000-09-25,15.5,1,1,,17.1,6,66,208.3,
ME,2000,2000-09-25,16,1,1,,14.6,0.4,4.2,208.3,
ME,2000,2000-09-25,16.5,1,1,,14.4,0.2,2.1,208.3,
ME,2000,2000-09-25,17,1,1,,14.1,0.1,1,208.3,
ME,2000,2000-09-25,17.5,1,1,,13.6,0.1,1,208.3,
ME,2000,2000-09-25,18,1,1,,13.4,0.1,1,208.3,
ME,2000,2000-09-25,19,1,1,,12.9,0.1,1,208.3,
ME,2000,2000-09-25,20,1,1,,12.6,0.1,1,208.3,
ME,2000,2000-09-25,21,1,1,,12.5,0.1,1,208.3,
ME,2000,2000-09-25,22,1,1,,12.3,0.1,1,208.3,
ME,2000,2000-09-25,23,1,1,,12.2,0.1,1,208.3,
ME,2000,2000-09-25,24,1,1,,12.2,0.1,1,208.3,
ME,2000,2000-09-25,24.2,1,1,,12.1,0.1,1,208.3,
ME,2000,2000-10-24,0,1,1,,14.9,7.8,81.9,36.98,
ME,2000,2000-10-24,0.5,1,1,,14.7,7.6,79.4,36.98,
ME,2000,2000-10-24,1,1,1,,14.4,7.3,75.8,36.98,
ME,2000,2000-10-24,2,1,1,,14.2,7.2,74.4,36.98,
ME,2000,2000-10-24,3,1,1,,14.1,7.1,73.3,36.98,
ME,2000,2000-10-24,4,1,1,,14.1,7.1,73.3,36.98,
ME,2000,2000-10-24,5,1,1,,14,7.1,73.1,36.98,
ME,2000,2000-10-24,6,1,1,,14,7.1,73.1,36.98,
ME,2000,2000-10-24,7,1,1,,14,7.1,73.1,36.98,
ME,2000,2000-10-24,8,1,1,,14,7.1,73.1,36.98,
ME,2000,2000-10-24,9,1,1,,14,7.1,73.1,36.98,
ME,2000,2000-10-24,10,1,1,,13.9,7.1,72.9,36.98,
ME,2000,2000-10-24,11,1,1,,13.9,7.1,72.9,36.98,
ME,2000,2000-10-24,12,1,1,,13.9,7,71.9,36.98,
ME,2000,2000-10-24,13,1,1,,13.9,7,71.9,36.98,
ME,2000,2000-10-24,14,1,1,,13.9,6.8,69.9,36.98,
ME,2000,2000-10-24,15,1,1,,13.9,6.8,69.9,36.98,
ME,2000,2000-10-24,16,1,1,,13.8,6.1,62.5,36.98,
ME,2000,2000-10-24,16.5,1,1,,13.8,4.2,43,36.98,
ME,2000,2000-10-24,17,1,1,,13.7,2.8,28.6,36.98,
ME,2000,2000-10-24,18,1,1,,13.7,2.4,24.5,36.98,
ME,2000,2000-10-24,19,1,1,,13.6,1.8,18.4,36.98,
ME,2000,2000-10-24,19.5,1,1,,13.5,0.4,4.1,36.98,
ME,2000,2000-10-24,20,1,1,,13.5,0.4,4.1,36.98,
ME,2000,2000-10-24,21,1,1,,13.5,0.3,3.1,36.98,
ME,2000,2000-10-24,22,1,1,,13.3,0.1,1,36.98,
ME,2000,2000-10-24,22.3,1,1,,13.2,0.1,1,36.98,
ME,2000,2000-11-28,0,1,1,,5.9,11.2,95.3,24.9,
ME,2000,2000-11-28,1,1,1,,5.7,11.3,95.6,24.9,
ME,2000,2000-11-28,2,1,1,,5.5,11.4,96,24.9,
ME,2000,2000-11-28,3,1,1,,5.5,11.4,96,24.9,
ME,2000,2000-11-28,4,1,1,,5.5,11.5,96.8,24.9,
ME,2000,2000-11-28,5,1,1,,5.4,11.6,97.4,24.9,
ME,2000,2000-11-28,6,1,1,,5.4,11.5,96.6,24.9,
ME,2000,2000-11-28,7,1,1,,5.4,11.5,96.6,24.9,
ME,2000,2000-11-28,8,1,1,,5.4,11.5,96.6,24.9,
ME,2000,2000-11-28,9,1,1,,5.4,11.5,96.6,24.9,
ME,2000,2000-11-28,10,1,1,,5.4,11.6,97.4,24.9,
ME,2000,2000-11-28,11,1,1,,5.3,11.5,96.3,24.9,
ME,2000,2000-11-28,12,1,1,,5.4,11.5,96.6,24.9,
ME,2000,2000-11-28,13,1,1,,5.4,11.6,97.4,24.9,
ME,2000,2000-11-28,14,1,1,,5.3,11.5,96.3,24.9,
ME,2000,2000-11-28,15,1,1,,5.4,11.6,97.4,24.9,
ME,2000,2000-11-28,16,1,1,,5.4,11.5,96.6,24.9,
ME,2000,2000-11-28,17,1,1,,5.3,11.6,97.2,24.9,
ME,2000,2000-11-28,18,1,1,,5.3,11.6,97.2,24.9,
ME,2000,2000-11-28,19,1,1,,5.3,11.6,97.2,24.9,
ME,2000,2000-11-28,20,1,1,,5.4,11.6,97.4,24.9,
ME,2000,2000-11-28,21,1,1,,5.3,11.6,97.2,24.9,
ME,2000,2000-11-28,22,1,1,,5.3,11.6,97.2,24.9,
ME,2000,2000-11-28,23,1,1,,5.3,11.6,97.2,24.9,
ME,2000,2000-11-28,23.9,1,1,,5.6,0.5,4.2,24.9,
ME,2001,2001-01-17,0,1,1,,0.8,10.4,77.2,59.13,
ME,2001,2001-01-17,1,1,1,,0.5,10.7,78.8,59.13,
ME,2001,2001-01-17,2,1,1,,0.8,10.9,80.9,59.13,
ME,2001,2001-01-17,3,1,1,,0.9,10.6,78.9,59.13,
ME,2001,2001-01-17,4,1,1,,1,10.2,76.2,59.13,
ME,2001,2001-01-17,5,1,1,,1.1,10.1,75.6,59.13,
ME,2001,2001-01-17,6,1,1,,1.2,9.8,73.6,59.13,
ME,2001,2001-01-17,7,1,1,,1.2,9.7,72.8,59.13,
ME,2001,2001-01-17,8,1,1,,1.3,9.6,72.3,59.13,
ME,2001,2001-01-17,9,1,1,,1.3,9.5,71.5,59.13,
ME,2001,2001-01-17,10,1,1,,1.4,9.3,70.2,59.13,
ME,2001,2001-01-17,11,1,1,,1.5,9.2,69.6,59.13,
ME,2001,2001-01-17,12,1,1,,1.6,9,68.3,59.13,
ME,2001,2001-01-17,13,1,1,,1.7,8.7,66.2,59.13,
ME,2001,2001-01-17,14,1,1,,1.9,8.4,64.3,59.13,
ME,2001,2001-01-17,15,1,1,,2,7.4,56.8,59.13,
ME,2001,2001-01-17,16,1,1,,2.2,6.6,50.9,59.13,
ME,2001,2001-01-17,17,1,1,,2.3,5.7,44.1,59.13,
ME,2001,2001-01-17,18,1,1,,2.6,4.8,37.4,59.13,
ME,2001,2001-01-17,19,1,1,,2.7,3.4,26.6,59.13,
ME,2001,2001-01-17,20,1,1,,2.9,2.3,18.1,59.13,
ME,2001,2001-01-17,21,1,1,,3.1,1.3,10.3,59.13,
ME,2001,2001-01-17,21.9,1,1,,3.1,0.6,4.7,59.13,
ME,2001,2001-03-07,0,1,1,,0.9,12.4,92.3,86.1,
ME,2001,2001-03-07,1,1,1,,2.2,12.8,98.8,86.1,
ME,2001,2001-03-07,2,1,1,,2.1,12.9,99.3,86.1,
ME,2001,2001-03-07,3,1,1,,2.1,12.7,97.7,86.1,
ME,2001,2001-03-07,4,1,1,,2.1,12.7,97.7,86.1,
ME,2001,2001-03-07,5,1,1,,2.1,12.7,97.7,86.1,
ME,2001,2001-03-07,6,1,1,,2.1,12.7,97.7,86.1,
ME,2001,2001-03-07,7,1,1,,2.1,12.4,95.4,86.1,
ME,2001,2001-03-07,8,1,1,,2.2,12.4,95.7,86.1,
ME,2001,2001-03-07,9,1,1,,2.2,12.4,95.7,86.1,
ME,2001,2001-03-07,10,1,1,,2.2,12.5,96.5,86.1,
ME,2001,2001-03-07,11,1,1,,2.2,12.4,95.7,86.1,
ME,2001,2001-03-07,11.5,1,1,,2.2,6.2,47.8,86.1,
ME,2001,2001-03-07,12,1,1,,2.2,5.7,44,86.1,
ME,2001,2001-03-07,13,1,1,,2.3,5.3,41,86.1,
ME,2001,2001-03-07,14,1,1,,2.4,5,38.8,86.1,
ME,2001,2001-03-07,15,1,1,,2.6,5,39,86.1,
ME,2001,2001-03-07,16,1,1,,2.6,4.9,38.2,86.1,
ME,2001,2001-03-07,17,1,1,,2.5,4.9,38.1,86.1,
ME,2001,2001-03-07,18,1,1,,2.5,4.2,32.7,86.1,
ME,2001,2001-03-07,19,1,1,,2.5,4.2,32.7,86.1,
ME,2001,2001-03-07,20,1,1,,2.6,3.1,24.2,86.1,
ME,2001,2001-03-07,21,1,1,,2.9,2.5,19.7,86.1,
ME,2001,2001-03-07,22,1,1,,3.4,0.8,6.4,86.1,
ME,2001,2001-03-07,23,1,1,,3.6,0.2,1.6,86.1,
ME,2001,2001-03-07,23.9,1,1,,4,0.1,0.8,86.1,
ME,2001,2001-04-10,0,1,1,,4.6,15,123.4,172.2,
ME,2001,2001-04-10,1,1,1,,4.3,15.1,123.3,172.2,
ME,2001,2001-04-10,2,1,1,,4.2,15.3,124.6,172.2,
ME,2001,2001-04-10,3,1,1,,4,15.3,123.9,172.2,
ME,2001,2001-04-10,4,1,1,,4,15.3,123.9,172.2,
ME,2001,2001-04-10,5,1,1,,3.9,15.3,123.6,172.2,
ME,2001,2001-04-10,6,1,1,,3.9,15.1,122,172.2,
ME,2001,2001-04-10,7,1,1,,3.9,15.2,122.8,172.2,
ME,2001,2001-04-10,8,1,1,,3.9,15,121.2,172.2,
ME,2001,2001-04-10,9,1,1,,3.9,15,121.2,172.2,
ME,2001,2001-04-10,10,1,1,,3.9,14.9,120.4,172.2,
ME,2001,2001-04-10,11,1,1,,3.9,14.8,119.6,172.2,
ME,2001,2001-04-10,12,1,1,,3.9,14.8,119.6,172.2,
ME,2001,2001-04-10,13,1,1,,3.9,14.7,118.7,172.2,
ME,2001,2001-04-10,14,1,1,,3.9,14.8,119.6,172.2,
ME,2001,2001-04-10,15,1,1,,4,14.7,119.1,172.2,
ME,2001,2001-04-10,16,1,1,,4,14.6,118.2,172.2,
ME,2001,2001-04-10,17,1,1,,4.1,14.3,116.1,172.2,
ME,2001,2001-04-10,18,1,1,,4.1,14.2,115.3,172.2,
ME,2001,2001-04-10,19,1,1,,4.2,14,114,172.2,
ME,2001,2001-04-10,20,1,1,,4.3,14,114.3,172.2,
ME,2001,2001-04-10,21,1,1,,4.3,13.9,113.5,172.2,
ME,2001,2001-04-10,22,1,1,,4.3,13.8,112.6,172.2,
ME,2001,2001-04-10,23,1,1,,4.3,13.8,112.6,172.2,
ME,2001,2001-04-10,24,1,1,,4.3,10.7,87.3,172.2,
ME,2001,2001-04-23,0,1,1,,7.7,13.3,118.3,138.5,
ME,2001,2001-04-23,1,1,1,,7.4,13.5,119.2,138.5,
ME,2001,2001-04-23,2,1,1,,7.3,13.6,119.8,138.5,
ME,2001,2001-04-23,3,1,1,,7.3,13.6,119.8,138.5,
ME,2001,2001-04-23,4,1,1,,7.3,13.6,119.8,138.5,
ME,2001,2001-04-23,5,1,1,,7.3,13.6,119.8,138.5,
ME,2001,2001-04-23,6,1,1,,7.3,13.7,120.7,138.5,
ME,2001,2001-04-23,7,1,1,,7.3,13.7,120.7,138.5,
ME,2001,2001-04-23,8,1,1,,7.2,13.7,120.4,138.5,
ME,2001,2001-04-23,9,1,1,,7.2,13.7,120.4,138.5,
ME,2001,2001-04-23,10,1,1,,7.2,13.7,120.4,138.5,
ME,2001,2001-04-23,11,1,1,,7.2,13.7,120.4,138.5,
ME,2001,2001-04-23,12,1,1,,7.2,13.6,119.5,138.5,
ME,2001,2001-04-23,13,1,1,,7.2,13.6,119.5,138.5,
ME,2001,2001-04-23,14,1,1,,7.2,13.6,119.5,138.5,
ME,2001,2001-04-23,15,1,1,,7.2,13.6,119.5,138.5,
ME,2001,2001-04-23,16,1,1,,7.2,13.6,119.5,138.5,
ME,2001,2001-04-23,17,1,1,,7.2,13.6,119.5,138.5,
ME,2001,2001-04-23,18,1,1,,7.2,13.6,119.5,138.5,
ME,2001,2001-04-23,19,1,1,,7.2,13.6,119.5,138.5,
ME,2001,2001-04-23,20,1,1,,7.2,13.6,119.5,138.5,
ME,2001,2001-04-23,21,1,1,,7.2,13.6,119.5,138.5,
ME,2001,2001-04-23,22,1,1,,7.1,13.6,119.2,138.5,
ME,2001,2001-04-23,23,1,1,,7,13.5,118,138.5,
ME,2001,2001-04-23,24,1,1,,6.8,13.2,114.9,138.5,
ME,2001,2001-04-23,24.6,1,1,,6.6,9.7,84,138.5,
ME,2001,2001-05-07,0,1,1,,12.5,10.2,101.6,171.7,
ME,2001,2001-05-07,1,1,1,,12.5,10.2,101.6,171.7,
ME,2001,2001-05-07,2,1,1,,12.4,10.4,103.3,171.7,
ME,2001,2001-05-07,3,1,1,,12.3,10.4,103.1,171.7,
ME,2001,2001-05-07,4,1,1,,12.1,10.3,101.6,171.7,
ME,2001,2001-05-07,5,1,1,,11.9,10.3,101.2,171.7,
ME,2001,2001-05-07,5.5,1,1,,11.8,10.3,101,171.7,
ME,2001,2001-05-07,6,1,1,,11.8,10.3,101,171.7,
ME,2001,2001-05-07,6.5,1,1,,11.8,10.3,101,171.7,
ME,2001,2001-05-07,7,1,1,,11.8,10.4,101.9,171.7,
ME,2001,2001-05-07,8,1,1,,11.7,10.4,101.7,171.7,
ME,2001,2001-05-07,9,1,1,,11.6,10.3,100.5,171.7,
ME,2001,2001-05-07,10,1,1,,11.4,10.3,100,171.7,
ME,2001,2001-05-07,11,1,1,,11.3,10.5,101.7,171.7,
ME,2001,2001-05-07,12,1,1,,11.1,10.5,101.3,171.7,
ME,2001,2001-05-07,13,1,1,,11,10.4,100.1,171.7,
ME,2001,2001-05-07,14,1,1,,10.4,10.2,96.8,171.7,
ME,2001,2001-05-07,15,1,1,,10,10.3,96.8,171.7,
ME,2001,2001-05-07,16,1,1,,9.2,10.6,97.8,171.7,
ME,2001,2001-05-07,17,1,1,,9,10.3,94.6,171.7,
ME,2001,2001-05-07,18,1,1,,8.7,9.9,90.2,171.7,
ME,2001,2001-05-07,19,1,1,,8.6,9.8,89.1,171.7,
ME,2001,2001-05-07,20,1,1,,8.5,9.8,88.9,171.7,
ME,2001,2001-05-07,21,1,1,,8.5,9.8,88.9,171.7,
ME,2001,2001-05-07,22,1,1,,8.4,9.6,86.9,171.7,
ME,2001,2001-05-07,23,1,1,,8.3,9.2,83.1,171.7,
ME,2001,2001-05-07,24,1,1,,8.2,8,72,171.7,
ME,2001,2001-05-07,24.5,1,1,,8.2,3.8,34.2,171.7,
ME,2001,2001-05-21,0,1,1,,17.8,9.3,103.8,32.93,
ME,2001,2001-05-21,1,1,1,,17.7,9.5,105.8,32.93,
ME,2001,2001-05-21,2,1,1,,17.6,9.5,105.6,32.93,
ME,2001,2001-05-21,3,1,1,,17.5,9.5,105.4,32.93,
ME,2001,2001-05-21,3.5,1,1,,16.9,9.5,104.1,32.93,
ME,2001,2001-05-21,4,1,1,,16.5,9.4,102.1,32.93,
ME,2001,2001-05-21,4.5,1,1,,16.1,9.4,101.3,32.93,
ME,2001,2001-05-21,5,1,1,,15.9,9.4,100.8,32.93,
ME,2001,2001-05-21,5.5,1,1,,15.9,9.5,101.9,32.93,
ME,2001,2001-05-21,6,1,1,,15.8,9.5,101.7,32.93,
ME,2001,2001-05-21,7,1,1,,15.5,9.6,102.1,32.93,
ME,2001,2001-05-21,8,1,1,,15.1,9.5,100.2,32.93,
ME,2001,2001-05-21,9,1,1,,14.4,9.2,95.5,32.93,
ME,2001,2001-05-21,10,1,1,,13.5,8.9,90.6,32.93,
ME,2001,2001-05-21,11,1,1,,13.1,8.7,87.8,32.93,
ME,2001,2001-05-21,12,1,1,,12.8,8.6,86.2,32.93,
ME,2001,2001-05-21,13,1,1,,12.5,8.5,84.6,32.93,
ME,2001,2001-05-21,14,1,1,,12.3,8.3,82.3,32.93,
ME,2001,2001-05-21,15,1,1,,11.9,8.1,79.6,32.93,
ME,2001,2001-05-21,16,1,1,,11.6,8,78.1,32.93,
ME,2001,2001-05-21,17,1,1,,11.2,7.7,74.4,32.93,
ME,2001,2001-05-21,18,1,1,,11.1,7.6,73.3,32.93,
ME,2001,2001-05-21,19,1,1,,10.8,7.5,71.8,32.93,
ME,2001,2001-05-21,20,1,1,,10.7,7.5,71.7,32.93,
ME,2001,2001-05-21,21,1,1,,10.4,7.1,67.4,32.93,
ME,2001,2001-05-21,22,1,1,,10.1,6.5,61.3,32.93,
ME,2001,2001-05-21,23,1,1,,9.7,5.1,47.6,32.93,
ME,2001,2001-05-21,24,1,1,,9.5,1.9,17.7,32.93,
ME,2001,2001-05-21,24.2,1,1,,9.5,1.9,17.7,32.93,
ME,2001,2001-06-04,0,1,1,,14.7,9.1,95.1,203.2,
ME,2001,2001-06-04,1,1,1,,14.7,9,94.1,203.2,
ME,2001,2001-06-04,2,1,1,,14.6,9,93.9,203.2,
ME,2001,2001-06-04,3,1,1,,14.7,9,94.1,203.2,
ME,2001,2001-06-04,4,1,1,,14.7,8.9,93,203.2,
ME,2001,2001-06-04,5,1,1,,14.7,8.9,93,203.2,
ME,2001,2001-06-04,6,1,1,,14.7,8.9,93,203.2,
ME,2001,2001-06-04,7,1,1,,14.6,9,93.9,203.2,
ME,2001,2001-06-04,8,1,1,,14.6,9,93.9,203.2,
ME,2001,2001-06-04,9,1,1,,14.6,9,93.9,203.2,
ME,2001,2001-06-04,10,1,1,,14.6,9,93.9,203.2,
ME,2001,2001-06-04,11,1,1,,14.6,9,93.9,203.2,
ME,2001,2001-06-04,12,1,1,,14.6,9,93.9,203.2,
ME,2001,2001-06-04,13,1,1,,14.3,8.1,83.9,203.2,
ME,2001,2001-06-04,13.5,1,1,,13.9,7.8,80.1,203.2,
ME,2001,2001-06-04,14,1,1,,13.7,7.5,76.7,203.2,
ME,2001,2001-06-04,14.5,1,1,,12.7,6,60,203.2,
ME,2001,2001-06-04,15,1,1,,12,5,49.2,203.2,
ME,2001,2001-06-04,16,1,1,,11.7,4.8,46.9,203.2,
ME,2001,2001-06-04,17,1,1,,11.4,4.1,39.8,203.2,
ME,2001,2001-06-04,18,1,1,,10.8,3,28.7,203.2,
ME,2001,2001-06-04,19,1,1,,10.7,2.6,24.8,203.2,
ME,2001,2001-06-04,20,1,1,,10.6,2.2,21,203.2,
ME,2001,2001-06-04,21,1,1,,10.4,1.6,15.2,203.2,
ME,2001,2001-06-04,22,1,1,,10.3,1.4,13.3,203.2,
ME,2001,2001-06-04,23,1,1,,10.3,1,9.5,203.2,
ME,2001,2001-06-04,24,1,1,,10.2,0.7,6.6,203.2,
ME,2001,2001-06-04,24.2,1,1,,10.1,0.4,3.8,203.2,
ME,2001,2001-06-18,0,1,1,,19.5,9.3,107.4,348,
ME,2001,2001-06-18,1,1,1,,19.5,9.3,107.4,348,
ME,2001,2001-06-18,2,1,1,,19.4,9.4,108.4,348,
ME,2001,2001-06-18,3,1,1,,19.4,9.4,108.4,348,
ME,2001,2001-06-18,4,1,1,,19.4,9.5,109.5,348,
ME,2001,2001-06-18,5,1,1,,19.4,9.4,108.4,348,
ME,2001,2001-06-18,6,1,1,,19.4,9.5,109.5,348,
ME,2001,2001-06-18,7,1,1,,19.4,9.4,108.4,348,
ME,2001,2001-06-18,8,1,1,,19.1,9.2,105.4,348,
ME,2001,2001-06-18,8.5,1,1,,19,9.2,105.2,348,
ME,2001,2001-06-18,9,1,1,,18.5,8.6,97.4,348,
ME,2001,2001-06-18,9.5,1,1,,16,6.2,66.6,348,
ME,2001,2001-06-18,10,1,1,,15,5.7,60,348,
ME,2001,2001-06-18,10.5,1,1,,14.5,5.7,59.3,348,
ME,2001,2001-06-18,11,1,1,,14.1,5.8,59.8,348,
ME,2001,2001-06-18,11.5,1,1,,13.7,5.7,58.3,348,
ME,2001,2001-06-18,12,1,1,,13.6,5.5,56.1,348,
ME,2001,2001-06-18,12.5,1,1,,13.3,5.1,51.7,348,
ME,2001,2001-06-18,13,1,1,,13.2,5,50.6,348,
ME,2001,2001-06-18,14,1,1,,13,3.9,39.3,348,
ME,2001,2001-06-18,15,1,1,,12.8,3.8,38.1,348,
ME,2001,2001-06-18,16,1,1,,12.6,3.8,37.9,348,
ME,2001,2001-06-18,17,1,1,,12.5,3.6,35.8,348,
ME,2001,2001-06-18,18,1,1,,12.2,2.6,25.7,348,
ME,2001,2001-06-18,19,1,1,,11.7,1.6,15.6,348,
ME,2001,2001-06-18,20,1,1,,11.4,1,9.7,348,
ME,2001,2001-06-18,21,1,1,,11.4,0.9,8.7,348,
ME,2001,2001-06-18,22,1,1,,11.4,1,9.7,348,
ME,2001,2001-06-18,23,1,1,,11.4,0.9,8.7,348,
ME,2001,2001-06-18,24,1,1,,11.4,0.8,7.8,348,
ME,2001,2001-06-18,24.1,1,1,,11.3,0.5,4.8,348,
ME,2001,2001-07-02,0,1,1,,22.7,10.8,132.9,135.3,
ME,2001,2001-07-02,1,1,1,,22.7,10.7,131.6,135.3,
ME,2001,2001-07-02,2,1,1,,22.7,10.7,131.6,135.3,
ME,2001,2001-07-02,3,1,1,,22.8,10.6,130.6,135.3,
ME,2001,2001-07-02,4,1,1,,22.8,10.6,130.6,135.3,
ME,2001,2001-07-02,5,1,1,,22.8,10.6,130.6,135.3,
ME,2001,2001-07-02,6,1,1,,22.2,9,109.7,135.3,
ME,2001,2001-07-02,6.5,1,1,,21.3,7.9,94.6,135.3,
ME,2001,2001-07-02,7,1,1,,20.2,6.6,77.3,135.3,
ME,2001,2001-07-02,7.5,1,1,,19.6,6.7,77.6,135.3,
ME,2001,2001-07-02,8,1,1,,19.3,6.6,75.9,135.3,
ME,2001,2001-07-02,8.5,1,1,,18.7,6.3,71.6,135.3,
ME,2001,2001-07-02,9,1,1,,18.3,6.1,68.8,135.3,
ME,2001,2001-07-02,9.5,1,1,,18,6.5,72.8,135.3,
ME,2001,2001-07-02,10,1,1,,17.7,6.6,73.5,135.3,
ME,2001,2001-07-02,10.5,1,1,,16.9,6.2,67.9,135.3,
ME,2001,2001-07-02,11,1,1,,16.1,4.9,52.8,135.3,
ME,2001,2001-07-02,11.5,1,1,,15.3,4.6,48.7,135.3,
ME,2001,2001-07-02,12,1,1,,14.7,4.1,42.9,135.3,
ME,2001,2001-07-02,13,1,1,,14.6,3.9,40.7,135.3,
ME,2001,2001-07-02,14,1,1,,13.9,3.6,37,135.3,
ME,2001,2001-07-02,15,1,1,,13.1,2.5,25.2,135.3,
ME,2001,2001-07-02,16,1,1,,12.6,1.7,17,135.3,
ME,2001,2001-07-02,17,1,1,,12.3,0.8,7.9,135.3,
ME,2001,2001-07-02,18,1,1,,12,0.8,7.9,135.3,
ME,2001,2001-07-02,19,1,1,,11.7,0.7,6.8,135.3,
ME,2001,2001-07-02,20,1,1,,11.5,0.7,6.8,135.3,
ME,2001,2001-07-02,21,1,1,,11.4,0.7,6.8,135.3,
ME,2001,2001-07-02,22,1,1,,11.3,0.8,7.8,135.3,
ME,2001,2001-07-02,23,1,1,,11.3,0.8,7.8,135.3,
ME,2001,2001-07-02,24,1,1,,11.3,0.7,6.8,135.3,
ME,2001,2001-07-02,24.2,1,1,,11.2,0.7,6.8,135.3,
ME,2001,2001-07-16,0,1,1,,25.4,10.3,133.3,272.4,
ME,2001,2001-07-16,1,1,1,,25.4,10.3,133.3,272.4,
ME,2001,2001-07-16,2,1,1,,25.4,10.3,133.3,272.4,
ME,2001,2001-07-16,3,1,1,,25.4,10.1,130.7,272.4,
ME,2001,2001-07-16,4,1,1,,25.3,10.3,133.1,272.4,
ME,2001,2001-07-16,5,1,1,,24.5,7.6,96.7,272.4,
ME,2001,2001-07-16,5.5,1,1,,23.9,6.3,79.3,272.4,
ME,2001,2001-07-16,6,1,1,,22.8,4.1,50.5,272.4,
ME,2001,2001-07-16,6.5,1,1,,22.4,4.1,50.1,272.4,
ME,2001,2001-07-16,7,1,1,,21.9,3.7,44.8,272.4,
ME,2001,2001-07-16,7.5,1,1,,20.9,3.1,36.8,272.4,
ME,2001,2001-07-16,8,1,1,,19.8,3.4,39.5,272.4,
ME,2001,2001-07-16,8.5,1,1,,19.4,3.3,38.1,272.4,
ME,2001,2001-07-16,9,1,1,,18.7,3.3,37.5,272.4,
ME,2001,2001-07-16,9.5,1,1,,18.2,3.1,34.9,272.4,
ME,2001,2001-07-16,10,1,1,,17.7,3,33.4,272.4,
ME,2001,2001-07-16,10.5,1,1,,16.8,2.2,24,272.4,
ME,2001,2001-07-16,11,1,1,,16.2,1,10.8,272.4,
ME,2001,2001-07-16,11.5,1,1,,15.9,0.8,8.6,272.4,
ME,2001,2001-07-16,12,1,1,,15.1,0.3,3.2,272.4,
ME,2001,2001-07-16,12.5,1,1,,14.4,0.1,1,272.4,
ME,2001,2001-07-16,13,1,1,,14,0.1,1,272.4,
ME,2001,2001-07-16,13.5,1,1,,13.8,0.1,1,272.4,
ME,2001,2001-07-16,14,1,1,,13.7,0.1,1,272.4,
ME,2001,2001-07-16,15,1,1,,13.3,0.1,1,272.4,
ME,2001,2001-07-16,16,1,1,,13,0.1,1,272.4,
ME,2001,2001-07-16,17,1,1,,12.7,0.1,1,272.4,
ME,2001,2001-07-16,18,1,1,,12.3,0.1,1,272.4,
ME,2001,2001-07-16,19,1,1,,12.1,0.1,1,272.4,
ME,2001,2001-07-16,20,1,1,,11.9,0.1,1,272.4,
ME,2001,2001-07-16,21,1,1,,11.6,0.1,1,272.4,
ME,2001,2001-07-16,22,1,1,,11.6,0.1,1,272.4,
ME,2001,2001-07-16,23,1,1,,11.5,0.1,1,272.4,
ME,2001,2001-07-16,24,1,1,,11.5,0.1,1,272.4,
ME,2001,2001-07-16,24.2,1,1,,11.4,0.2,1.9,272.4,
ME,2001,2001-07-30,0,1,1,,25.2,9.4,121.2,93,
ME,2001,2001-07-30,1,1,1,,25.2,9.1,117.3,93,
ME,2001,2001-07-30,2,1,1,,25.1,9.1,117.1,93,
ME,2001,2001-07-30,3,1,1,,24.9,8.2,105.1,93,
ME,2001,2001-07-30,4,1,1,,24.5,7.9,100.5,93,
ME,2001,2001-07-30,5,1,1,,24.1,5.7,72,93,
